link,product_name,product_nm,marketplace,province,itemId,shopId,star_review,original_price,discount_price,per_discount,amount_sold
https://shopee.co.th/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%81%E0%B8%82.6-%E0%B8%9E%E0%B8%B7%E0%B9%89%E0%B8%99%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B7%E0%B8%AD-i.747420652.23483104374?sp_atk=f4230aef-4690-49b2-88e8-594b936f7537&xptdk=f4230aef-4690-49b2-88e8-594b936f7537,ข้าวเหนียว กข.6 พื้นเหนือ,ข้าวเหนียวพันธุ์_กข6,shopee,จังหวัดลำปาง,23483104374,747420652,5.0,42,42,,ขายแล้ว 1 ชิ้น
https://shopee.co.th/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%81%E0%B8%826-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C100-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%A2%E0%B8%9B%E0%B8%B564-i.342033402.14757402984?sp_atk=ee913f2d-5a95-4317-bf34-1e43503e5f7d&xptdk=ee913f2d-5a95-4317-bf34-1e43503e5f7d,ข้าวเหนียว กข6 ข้าวอินทรีย์100% ข้าวใหม่ปลายปี64,ข้าวเหนียวพันธุ์_กข6,shopee,จังหวัดกรุงเทพมหานคร,14757402984,342033402,0.0,45,45,,
https://shopee.co.th/Nonsoong-Rice-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%AE%E0%B8%B4%E0%B8%9B%E0%B9%82%E0%B8%9B-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%99%E0%B8%B2%E0%B8%9B%E0%B8%B5-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%81%E0%B8%82.6-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B8%9A%E0%B8%A3%E0%B8%A3%E0%B8%88%E0%B8%B8%E0%B8%96%E0%B8%B8%E0%B8%87%E0%B8%A5%E0%B8%B01-5-12%E0%B8%81%E0%B8%81.-%E0%B8%88%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%97%E0%B8%B8%E0%B8%81%E0%B8%A7%E0%B8%B1%E0%B8%99-%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A3%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5-i.490718694.26852733582?sp_atk=1fe7f937-68f1-411d-b024-da373932717c&xptdk=1fe7f937-68f1-411d-b024-da373932717c,"Nonsoong Rice ข้าวเหนียว ตราฮิปโป ข้าวสารเหนียวนาปี ข้าวเหนียวกข.6 ขนาดบรรจุถุงละ1,5,12กก. จัดส่งทุกวัน ส่งจากอุดรธานี",ข้าวเหนียวพันธุ์_กข6,shopee,จังหวัดอุดรธานี,26852733582,490718694,0.0,219,219,,
https://shopee.co.th/(%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%84%E0%B9%89%E0%B8%B2%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%80%E0%B8%9E%E0%B8%B5%E0%B8%A2%E0%B8%87-1-%E0%B8%9A%E0%B8%B2%E0%B8%97)-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%AD%E0%B9%88%E0%B8%AD%E0%B8%99-%E0%B8%81%E0%B8%82.6-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B8%AA%E0%B8%B2%E0%B8%A3-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B8%9A%E0%B8%A3%E0%B8%A3%E0%B8%88%E0%B8%B8-1-%E0%B8%81%E0%B8%81.-i.317053478.13537043605?sp_atk=cecb2a2e-f5f4-40f6-bebe-0170a4a5c74e&xptdk=cecb2a2e-f5f4-40f6-bebe-0170a4a5c74e,(ลูกค้าใหม่จ่ายเพียง 1 บาท)  ข้าวเหนียว ข้าวเหนียวอ่อน กข.6 ข้าวปลอดสาร ขนาดบรรจุ 1 กก.,ข้าวเหนียวพันธุ์_กข6,shopee,จังหวัดชลบุรี,13537043605,317053478,4.6,59,59,,ขายแล้ว 28 ชิ้น
https://shopee.co.th/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%81%E0%B8%826-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%A2%E0%B8%B8%E0%B9%89%E0%B8%87%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B8%B2-i.239257083.8202743752?sp_atk=6c5d588f-7aaf-48de-b29c-fe0b5f54778c&xptdk=6c5d588f-7aaf-48de-b29c-fe0b5f54778c,ข้าวใหม่ ข้าวเหนียว กข6 จากยุ้งข้าวของชาวนา,ข้าวเหนียวพันธุ์_กข6,shopee,จังหวัดกาฬสินธุ์,8202743752,239257083,5.0,70,70,,ขายแล้ว 2 ชิ้น
https://shopee.co.th/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%AE%E0%B8%B2%E0%B8%87%E0%B8%AB%E0%B8%AD%E0%B8%A1%E0%B8%97%E0%B8%AD%E0%B8%87-%E0%B8%AA%E0%B8%81%E0%B8%A5%E0%B8%97%E0%B8%A7%E0%B8%B2%E0%B8%9B%E0%B8%B5-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%AE%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B8%B8%E0%B9%8C-%E0%B8%81%E0%B8%826%F0%9F%8C%BE%E2%9C%85-i.116305901.11239442297?sp_atk=665c9683-f1ef-40be-8796-d8cfe2dc47f0&xptdk=665c9683-f1ef-40be-8796-d8cfe2dc47f0,ข้าวฮางหอมทอง สกลทวาปี ข้าวฮางเหนียวพันธุ์ กข6🌾✅,ข้าวเหนียวพันธุ์_กข6,shopee,จังหวัดสกลนคร,11239442297,116305901,5.0,88,88,,ขายแล้ว 23 ชิ้น
https://shopee.co.th/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%81%E0%B8%82.6-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-1-%E0%B8%81%E0%B8%B4%E0%B9%82%E0%B8%A5%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.3743863.7456590465?sp_atk=868b1a4a-3420-4080-a40d-2f2e9f957c0a&xptdk=868b1a4a-3420-4080-a40d-2f2e9f957c0a,ข้าวสารเหนียวใหม่ ข้าวสารเหนียว กข.6 ขนาด 1 กิโลกรัม,ข้าวเหนียวพันธุ์_กข6,shopee,จังหวัดกรุงเทพมหานคร,7456590465,3743863,0.0,42,42,,
https://shopee.co.th/-%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%9F%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%81%E0%B8%AA%E0%B8%99%E0%B8%94%E0%B8%B5-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B9%89%E0%B8%A2%E0%B8%A7%E0%B8%87%E0%B8%B9-5-%E0%B8%81%E0%B8%81.-%E0%B8%88%E0%B8%B3%E0%B8%99%E0%B8%A7%E0%B8%99-5-%E0%B8%96%E0%B8%B8%E0%B8%87-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B8%B8%E0%B9%8C%E0%B9%80%E0%B8%89%E0%B8%9E%E0%B8%B2%E0%B8%B0-i.260630102.11799247955?sp_atk=ce8226fa-335d-4ec0-be28-fb8dac9b8fd2&xptdk=ce8226fa-335d-4ec0-be28-fb8dac9b8fd2,[ส่งฟรี] ข้าวแสนดี ข้าวเหนียวเขี้ยวงู 5 กก. จำนวน 5 ถุง ข้าวเหนียวพันธุ์เฉพาะ,ข้าวเหนียวเขี้ยวงู,shopee,จังหวัดกรุงเทพมหานคร,11799247955,260630102,5.0,,,-21%,ขายแล้ว 157 ชิ้น
https://shopee.co.th/-%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%9F%E0%B8%A3%E0%B8%B5-%E0%B8%88%E0%B8%B1%E0%B8%AA%E0%B8%A1%E0%B8%B4%E0%B8%99-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B9%89%E0%B8%A2%E0%B8%A7%E0%B8%87%E0%B8%B9-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-5-%E0%B8%81%E0%B8%81.-X1-%E0%B8%96%E0%B8%B8%E0%B8%87-Rice1-%E0%B8%82%E0%B8%8743-i.983592864.25029181167?sp_atk=da7ef786-9ec8-49c7-8a98-34c77b19c3ca&xptdk=da7ef786-9ec8-49c7-8a98-34c77b19c3ca,[ส่งฟรี] จัสมิน ข้าวเหนียวเขี้ยวงู ขนาด 5 กก. X1 ถุง / Rice1 ขง43,ข้าวเหนียวเขี้ยวงู,shopee,จังหวัดปทุมธานี,25029181167,983592864,4.9,239,239,,ขายแล้ว 13.9พัน ชิ้น
https://shopee.co.th/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B9%89%E0%B8%A2%E0%B8%A7%E0%B8%87%E0%B8%B9%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%A3%E0%B8%B2%E0%B8%A2%E0%B8%AB%E0%B8%AD%E0%B8%A1-%E0%B8%AD%E0%B8%A3%E0%B9%88%E0%B8%AD%E0%B8%A2%E0%B8%97%E0%B8%B8%E0%B8%81%E0%B9%80%E0%B8%A1%E0%B8%A5%E0%B9%87%E0%B8%94-%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B8%9A%E0%B8%A3%E0%B8%A3%E0%B8%88%E0%B8%B8-15-%E0%B8%81%E0%B8%B4%E0%B9%82%E0%B8%A5%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.48838618.9571754062?sp_atk=d6a4698c-5764-4e00-9abb-31cc6e0ec22c&xptdk=d6a4698c-5764-4e00-9abb-31cc6e0ec22c,ข้าวเหนียวเขี้ยวงูเชียงรายหอม อร่อยทุกเมล็ด เกรดคัดพิเศษขนาดบรรจุ 15 กิโลกรัม,ข้าวเหนียวเขี้ยวงู,shopee,จังหวัดเชียงใหม่,9571754062,48838618,4.9,369,369,,ขายแล้ว 1.1พัน ชิ้น
https://shopee.co.th/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B9%89%E0%B8%A2%E0%B8%A7%E0%B8%87%E0%B8%B9%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%A3%E0%B8%B2%E0%B8%A2-(%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88)-%E0%B8%95%E0%B8%A3%E0%B8%B2-Glory-Rice-i.4405529.6725764023?sp_atk=22c845c1-5893-4578-84ad-00fa06501015&xptdk=22c845c1-5893-4578-84ad-00fa06501015,ข้าวเหนียวเขี้ยวงูเชียงราย (ใหม่) ตรา Glory Rice,ข้าวเหนียวเขี้ยวงู,shopee,จังหวัดกรุงเทพมหานคร,6725764023,4405529,4.9,35,35,,ขายแล้ว 2พัน ชิ้น
https://shopee.co.th/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B9%89%E0%B8%A2%E0%B8%A7%E0%B8%87%E0%B8%B9-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%87%E0%B8%B9%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B9%80%E0%B8%87%E0%B8%B4%E0%B8%99-1KG-i.101496571.6573658779?sp_atk=4b87a55c-2319-400c-9213-9dddfe25a58e&xptdk=4b87a55c-2319-400c-9213-9dddfe25a58e,ข้าวเหนียวเขี้ยวงู ตรางูน้ำเงิน-1KG,ข้าวเหนียวเขี้ยวงู,shopee,จังหวัดกรุงเทพมหานคร,6573658779,101496571,4.9,75,75,,ขายแล้ว 3.5พัน ชิ้น
https://shopee.co.th/-5-%E0%B8%81%E0%B8%81.-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B9%89%E0%B8%A2%E0%B8%A7%E0%B8%87%E0%B8%B9%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%A3%E0%B8%B2%E0%B8%A2-%E0%B8%A1%E0%B8%B5%E0%B8%97%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%80%E0%B8%81%E0%B9%88%E0%B8%B2-%E0%B9%81%E0%B8%97%E0%B9%89-1-000-000-%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B8%AB%E0%B8%AD%E0%B8%A1-%E0%B8%99%E0%B8%B8%E0%B9%88%E0%B8%A1-%E0%B8%AD%E0%B8%A3%E0%B9%88%E0%B8%AD%E0%B8%A2-i.23633728.6633228057?sp_atk=8a88f5fb-8fb7-47f0-ad5b-3315e086fdd1&xptdk=8a88f5fb-8fb7-47f0-ad5b-3315e086fdd1,"[5 กก.] ข้าวเหนียวเขี้ยวงูเชียงราย มีทั้งใหม่และเก่า แท้ 1,000,000 % รับประกันความหอม นุ่ม อร่อย",ข้าวเหนียวเขี้ยวงู,shopee,จังหวัดเชียงราย,6633228057,23633728,5.0,220,220,,ขายแล้ว 795 ชิ้น
https://shopee.co.th/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B9%89%E0%B8%A2%E0%B8%A7%E0%B8%87%E0%B8%B9%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%A3%E0%B8%B2%E0%B8%A2%E0%B8%9A%E0%B8%A3%E0%B8%A3%E0%B8%88%E0%B8%B845%E0%B9%82%E0%B8%A5(%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88)-i.48838618.11640315092?sp_atk=6fd171dd-4c3d-41b6-a41c-084d6aa574e6&xptdk=6fd171dd-4c3d-41b6-a41c-084d6aa574e6,ข้าวเหนียวเขี้ยวงูเชียงรายบรรจุ45โล(ข้าวใหม่),ข้าวเหนียวเขี้ยวงู,shopee,จังหวัดเชียงใหม่,11640315092,48838618,4.9,,,,ขายแล้ว 172 ชิ้น
https://shopee.co.th/-%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%9F%E0%B8%A3%E0%B8%B5-%E0%B8%88%E0%B8%B1%E0%B8%AA%E0%B8%A1%E0%B8%B4%E0%B8%99-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B9%89%E0%B8%A2%E0%B8%A7%E0%B8%87%E0%B8%B9-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-5%E0%B8%81%E0%B8%81.X1-%E0%B8%96%E0%B8%B8%E0%B8%87-i.50472002.2173126620?sp_atk=8a559791-bb05-492e-998a-bfc3250fbb6e&xptdk=8a559791-bb05-492e-998a-bfc3250fbb6e,[ส่งฟรี]จัสมิน ข้าวเหนียวเขี้ยวงู ขนาด 5กก.X1 ถุง,ข้าวเหนียวเขี้ยวงู,shopee,จังหวัดนนทบุรี,2173126620,50472002,4.9,260,239,-8%,ขายแล้ว 7.4พัน ชิ้น
https://shopee.co.th/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B9%89%E0%B8%A2%E0%B8%A7%E0%B8%87%E0%B8%B9-%E0%B8%97%E0%B8%B3%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B9%E0%B8%99-%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%84%E0%B8%B8%E0%B8%93%E0%B8%A0%E0%B8%B2%E0%B8%9E-%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%99%E0%B8%B8%E0%B9%88%E0%B8%A1-%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B9%80%E0%B8%A5%E0%B8%B0-%E0%B8%A1%E0%B8%B1%E0%B8%99%E0%B8%A7%E0%B8%B2%E0%B8%A7-i.111642999.16162012046?sp_atk=5e6b61e0-1d27-4cca-a484-966a5c3fc553&xptdk=5e6b61e0-1d27-4cca-a484-966a5c3fc553,ข้าวเหนียวเขี้ยวงู [ทำข้าวเหนียวมูน] คัดคุณภาพ เหนียวนุ่ม ไม่เละ มันวาว,ข้าวเหนียวเขี้ยวงู,shopee,จังหวัดนนทบุรี,16162012046,111642999,4.9,34,34,,ขายแล้ว 182 ชิ้น
https://shopee.co.th/-%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%9F%E0%B8%A3%E0%B8%B5-%E0%B8%88%E0%B8%B1%E0%B8%AA%E0%B8%A1%E0%B8%B4%E0%B8%99-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B9%89%E0%B8%A2%E0%B8%A7%E0%B8%87%E0%B8%B9-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-5%E0%B8%81%E0%B8%81.X5-%E0%B8%96%E0%B8%B8%E0%B8%87-i.50472002.24310572381?sp_atk=d72c6264-d49b-4dee-8367-14e2512c80ec&xptdk=d72c6264-d49b-4dee-8367-14e2512c80ec,[ส่งฟรี]จัสมิน ข้าวเหนียวเขี้ยวงู ขนาด 5กก.X5 ถุง,ข้าวเหนียวเขี้ยวงู,shopee,จังหวัดนนทบุรี,24310572381,50472002,4.9,,,-26%,ขายแล้ว 148 ชิ้น
https://shopee.co.th/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B9%89%E0%B8%A2%E0%B8%A7%E0%B8%87%E0%B8%B9%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%A3%E0%B8%B2%E0%B8%A2%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94%E0%B8%84%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9-%E0%B8%9A%E0%B8%A3%E0%B8%A3%E0%B8%88%E0%B8%B8%E0%B8%96%E0%B8%B8%E0%B8%87%E0%B8%A5%E0%B8%B01%E0%B8%81%E0%B8%B4%E0%B9%82%E0%B8%A5%E0%B8%84%E0%B8%B0-i.48838618.4670289469?sp_atk=4eff3289-ea1b-4649-8b60-49ae4b5b4b5c&xptdk=4eff3289-ea1b-4649-8b60-49ae4b5b4b5c,ข้าวเหนียวเขี้ยวงูเชียงรายเกรดคัดพิเศษ บรรจุถุงละ1กิโลคะ,ข้าวเหนียวเขี้ยวงู,shopee,จังหวัดเชียงใหม่,4670289469,48838618,4.9,50,50,,ขายแล้ว 7.3พัน ชิ้น
https://shopee.co.th/-%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%9F%E0%B8%A3%E0%B8%B5-%E0%B8%88%E0%B8%B1%E0%B8%AA%E0%B8%A1%E0%B8%B4%E0%B8%99-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B9%89%E0%B8%A2%E0%B8%A7%E0%B8%87%E0%B8%B9-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-1-%E0%B8%81%E0%B8%81.-X1-%E0%B8%96%E0%B8%B8%E0%B8%87-i.50472002.7531089961?sp_atk=38d8122b-94da-4ef0-8e6f-eb8fd62879db&xptdk=38d8122b-94da-4ef0-8e6f-eb8fd62879db,[ส่งฟรี]จัสมิน ข้าวเหนียวเขี้ยวงู  ขนาด 1 กก. X1 ถุง,ข้าวเหนียวเขี้ยวงู,shopee,จังหวัดนนทบุรี,7531089961,50472002,4.9,95,95,,ขายแล้ว 3.5พัน ชิ้น
https://shopee.co.th/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B9%89%E0%B8%A2%E0%B8%A7%E0%B8%87%E0%B8%B9%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%A3%E0%B8%B2%E0%B8%A2%E0%B9%81%E0%B8%97%E0%B9%89-100-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%AA%E0%B8%B3%E0%B8%A5%E0%B8%B5-(-%E0%B8%AA%E0%B8%B9%E0%B8%8D%E0%B8%8D%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A8-)-i.1003446624.23268525723?sp_atk=a6866950-11a8-4231-a922-d8c0e424ad63&xptdk=a6866950-11a8-4231-a922-d8c0e424ad63,ข้าวเหนียวเขี้ยวงูเชียงรายแท้ 100% ตราสำลี ( สูญญากาศ ),ข้าวเหนียวเขี้ยวงู,shopee,จังหวัดสุรินทร์,23268525723,1003446624,5.0,80,80,,ขายแล้ว 4 ชิ้น
https://shopee.co.th/-%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%9F%E0%B8%A3%E0%B8%B5-%E0%B8%88%E0%B8%B1%E0%B8%AA%E0%B8%A1%E0%B8%B4%E0%B8%99-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B9%89%E0%B8%A2%E0%B8%A7%E0%B8%87%E0%B8%B9-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-14%E0%B8%81%E0%B8%81.X1-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%AA%E0%B8%AD%E0%B8%9A-i.50472002.10408192829?sp_atk=a784fc12-1609-470a-8c8a-1e785ef94cf8&xptdk=a784fc12-1609-470a-8c8a-1e785ef94cf8,[ส่งฟรี] จัสมิน ข้าวเหนียวเขี้ยวงู ขนาด 14กก.X1 กระสอบ,ข้าวเหนียวเขี้ยวงู,shopee,จังหวัดนนทบุรี,10408192829,50472002,4.9,780,639,-18%,ขายแล้ว 901 ชิ้น
